# x numerical_df exact_df error_df numerical_d2f exact_d2f error_d2f
   3.832743037379548E+00   -7.700063654469107E-01   -7.705132427757890E-01    5.068773288783301E-04    6.372143132555178E-01    6.374239897486900E-01    2.096764931721617E-04
   3.895574890451344E+00   -7.284890799585118E-01   -7.289686274214116E-01    4.795474628997987E-04    6.843219285917064E-01    6.845471059286887E-01    2.251773369823518E-04
   3.958406743523140E+00   -6.840967808865194E-01   -6.845471059286886E-01    4.503250421692417E-04    7.287288379125600E-01    7.289686274214116E-01    2.397895088515067E-04
   4.021238596594936E+00   -6.370046643544571E-01   -6.374239897486895E-01    4.193253942323949E-04    7.702597874348945E-01    7.705132427757894E-01    2.534553408948259E-04
   4.084070449666731E+00   -5.873985814319364E-01   -5.877852522924732E-01    3.866708605368974E-04    8.087508734742335E-01    8.090169943749473E-01    2.661209007138732E-04
   4.146902302738527E+00   -5.354743046653900E-01   -5.358267949789963E-01    3.524903136062907E-04    8.440501892992099E-01    8.443279255020153E-01    2.777362028053565E-04
   4.209734155810323E+00   -4.814367554532708E-01   -4.817536741017153E-01    3.169186484444642E-04    8.760184246368569E-01    8.763066800438636E-01    2.882554070067211E-04
   4.272566008882119E+00   -4.254991953149087E-01   -4.257792915650722E-01    2.800962501634530E-04    9.045294154672422E-01    9.048270524660198E-01    2.976369987776062E-04
   4.335397861953915E+00   -3.678823842447306E-01   -3.681245526846778E-01    2.421684399471769E-04    9.294706419348925E-01    9.297764858882515E-01    3.058439533589752E-04
   4.398229715025710E+00   -3.088137094734132E-01   -3.090169943749476E-01    2.032849015343730E-04    9.507436724136478E-01    9.510565162951535E-01    3.128438815057644E-04
   4.461061568097507E+00   -2.485262880743677E-01   -2.486898871648544E-01    1.635990904867435E-04    9.682645519707924E-01    9.685831611286312E-01    3.186091578387673E-04
   4.523893421169302E+00   -1.872580469571530E-01   -1.873813145857246E-01    1.232676285716217E-04    9.819641336993724E-01    9.822872507286887E-01    3.231170293163110E-04
   4.586725274241099E+00   -1.252507838786622E-01   -1.253332335643037E-01    8.244968564150024E-05    9.917883516089042E-01    9.921147013144779E-01    3.263497055736586E-04
   4.649557127312894E+00   -6.274921317784353E-02   -6.279051952931321E-02    4.130635146967765E-05    9.976984339996701E-01    9.980267284282716E-01    3.282944286014944E-04
