    1.16250000000000E+00    9.17738880205993E-01    9.17798591547114E-01
    1.16666666666667E+00    9.19384374685532E-01    9.19444979253755E-01
    1.17083333333333E+00    9.21013946652202E-01    9.21075404397045E-01
    1.17500000000000E+00    9.22627568211183E-01    9.22689838671033E-01
    1.17916666666667E+00    9.24225211726319E-01    9.24288254047386E-01
    1.18333333333333E+00    9.25806849820496E-01    9.25870622775877E-01
    1.18750000000000E+00    9.27372455376014E-01    9.27436917384868E-01
    1.19166666666667E+00    9.28922001534967E-01    9.28987110681781E-01
    1.19583333333333E+00    9.30455461699619E-01    9.30521175753580E-01
    1.20000000000000E+00    9.31972809532774E-01    9.32039085967226E-01
    1.20416666666667E+00    9.33474018958161E-01    9.33540814970152E-01
    1.20833333333333E+00    9.34959064160801E-01    9.35026336690710E-01
    1.21250000000000E+00    9.36427919587388E-01    9.36495625338631E-01
    1.21666666666667E+00    9.37880559946665E-01    9.37948655405467E-01
    1.22083333333333E+00    9.39316960209797E-01    9.39385401665040E-01
    1.22500000000000E+00    9.40737095610749E-01    9.40805839173872E-01
    1.22916666666667E+00    9.42140941646660E-01    9.42209943271627E-01
    1.23333333333333E+00    9.43528474078223E-01    9.43597689581533E-01
    1.23750000000000E+00    9.44899668930055E-01    9.44969054010807E-01
    1.24166666666667E+00    9.46254502491077E-01    9.46324012751072E-01
    1.24583333333333E+00    9.47592951314890E-01    9.47662542278774E-01
    1.25000000000000E+00    9.48914992220146E-01    9.48984619355586E-01
    1.25416666666667E+00    9.50220602290932E-01    9.50290221028815E-01
    1.25833333333333E+00    9.51509758877137E-01    9.51579324631798E-01
    1.26250000000000E+00    9.52782439594836E-01    9.52851907784296E-01
    1.26666666666667E+00    9.54038622326660E-01    9.54107948392883E-01
    1.27083333333333E+00    9.55278285222173E-01    9.55347424651331E-01
    1.27500000000000E+00    9.56501406698251E-01    9.56570315040986E-01
    1.27916666666667E+00    9.57707965439454E-01    9.57776598331142E-01
    1.28333333333333E+00    9.58897940398405E-01    9.58966253579412E-01
    1.28750000000000E+00    9.60071310796162E-01    9.60139260132088E-01
    1.29166666666667E+00    9.61228056122598E-01    9.61295597624503E-01
    1.29583333333333E+00    9.62368156136775E-01    9.62435245981383E-01
    1.30000000000000E+00    9.63491590867320E-01    9.63558185417193E-01
    1.30416666666667E+00    9.64598340612800E-01    9.64664396436486E-01
    1.30833333333333E+00    9.65688385942100E-01    9.65753859834238E-01
    1.31250000000000E+00    9.66761707694795E-01    9.66826556696180E-01
    1.31666666666667E+00    9.67818286981531E-01    9.67882468399131E-01
    1.32083333333333E+00    9.68858105184398E-01    9.68921576611315E-01
    1.32500000000000E+00    9.69881143957305E-01    9.69943863292687E-01
    1.32916666666667E+00    9.70887385226358E-01    9.70949310695239E-01
    1.33333333333333E+00    9.71876811190233E-01    9.71937901363313E-01
    1.33750000000000E+00    9.72849404320557E-01    9.72909618133900E-01
    1.34166666666667E+00    9.73805147362278E-01    9.73864444136943E-01
    1.34583333333333E+00    9.74744023334044E-01    9.74802362795625E-01
    1.35000000000000E+00    9.75666015528579E-01    9.75723357826659E-01
    1.35416666666667E+00    9.76571107513057E-01    9.76627413240572E-01
    1.35833333333333E+00    9.77459283129481E-01    9.77514513341980E-01
    1.36250000000000E+00    9.78330526495055E-01    9.78384642729861E-01
    1.36666666666667E+00    9.79184822002562E-01    9.79237786297826E-01
    1.37083333333333E+00    9.80022154320741E-01    9.80073929234374E-01
    1.37500000000000E+00    9.80842508394661E-01    9.80893057023156E-01
    1.37916666666667E+00    9.81645869446097E-01    9.81695155443224E-01
    1.38333333333333E+00    9.82432222973905E-01    9.82480210569279E-01
