# x exact forward_O1 backward_O1 central_O2 forward_O2 backward_O2 central_O4
   1.256637061435917E+00    3.090169943749475E-01    2.940282334577822E-01    3.239040977925826E-01    3.089661656251824E-01    3.091112508091683E-01    3.091259927447316E-01    3.090169843424395E-01
   1.288052987971815E+00    2.789911060392293E-01    2.638621987550138E-01    2.940282334577822E-01    2.789452161063980E-01    2.790754161732424E-01    2.790903012903856E-01    2.789910969815370E-01
   1.319468914507713E+00    2.486898871648547E-01    2.334357639185493E-01    2.638621987550138E-01    2.486489813367815E-01    2.487641677947577E-01    2.487791814036295E-01    2.486898790909192E-01
   1.350884841043611E+00    2.181432413965425E-01    2.027789561661325E-01    2.334357639185493E-01    2.181073600423409E-01    2.182074192163077E-01    2.182225465003171E-01    2.181432343143308E-01
   1.382300767579509E+00    1.873813145857245E-01    1.719220300657822E-01    2.027789561661325E-01    1.873504931159574E-01    1.874353262595975E-01    1.874505522899224E-01    1.873813085022249E-01
   1.413716694115407E+00    1.564344650402307E-01    1.408954376781551E-01    1.719220300657822E-01    1.564087338719686E-01    1.564782572652076E-01    1.564935670156070E-01    1.564344599614482E-01
   1.445132620651305E+00    1.253332335643043E-01    1.097297985040501E-01    1.408954376781551E-01    1.253126180911026E-01    1.253667631227444E-01    1.253821414843380E-01    1.253332294952494E-01
   1.476548547187203E+00    9.410831331851428E-02    7.845586926666508E-02    1.097297985040501E-01    9.409283388535758E-02    9.413154712079541E-02    9.414697891699758E-02    9.410831026320271E-02
   1.507964473723101E+00    6.279051952931330E-02    4.710451355840441E-02    7.845586926666508E-02    6.278019141253474E-02    6.280343464648286E-02    6.281890464796905E-02    6.279051749076427E-02
   1.539380400258999E+00    3.141075907812817E-02    1.570667138225457E-02    4.710451355840441E-02    3.140559247032949E-02    3.141334276451267E-02    3.142883570427054E-02    3.141075805835137E-02
   1.570796326794897E+00   -1.608122649676636E-16   -1.570667138225457E-02    1.570667138225457E-02    0.000000000000000E+00   -7.750294179649106E-06    7.750294179649106E-06    5.889916076784289E-16
   1.602212253330795E+00   -3.141075907812828E-02   -4.710451355840441E-02   -1.570667138225457E-02   -3.140559247032949E-02   -3.142883570427054E-02   -3.141334276451267E-02   -3.141075805834961E-02
   1.633628179866693E+00   -6.279051952931340E-02   -7.845586926666508E-02   -4.710451355840441E-02   -6.278019141253474E-02   -6.281890464796727E-02   -6.280343464648286E-02   -6.279051749076485E-02
   1.665044106402590E+00   -9.410831331851438E-02   -1.097297985040536E-01   -7.845586926666508E-02   -9.409283388535934E-02   -9.414697891700288E-02   -9.413154712079541E-02   -9.410831026320536E-02
   1.696460032938488E+00   -1.253332335643044E-01   -1.408954376781551E-01   -1.097297985040536E-01   -1.253126180911043E-01   -1.253821414843450E-01   -1.253667631227444E-01   -1.253332294952506E-01
   1.727875959474386E+00   -1.564344650402310E-01   -1.719220300657822E-01   -1.408954376781551E-01   -1.564087338719686E-01   -1.564935670156053E-01   -1.564782572652076E-01   -1.564344599614467E-01
   1.759291886010284E+00   -1.873813145857248E-01   -2.027789561661325E-01   -1.719220300657822E-01   -1.873504931159574E-01   -1.874505522899224E-01   -1.874353262595993E-01   -1.873813085022258E-01
   1.790707812546182E+00   -2.181432413965426E-01   -2.334357639185493E-01   -2.027789561661325E-01   -2.181073600423409E-01   -2.182225465003171E-01   -2.182074192163077E-01   -2.181432343143326E-01
   1.822123739082080E+00   -2.486898871648549E-01   -2.638621987550138E-01   -2.334357639185493E-01   -2.486489813367815E-01   -2.487791814036295E-01   -2.487641677947577E-01   -2.486898790909186E-01
   1.853539665617978E+00   -2.789911060392293E-01   -2.940282334577822E-01   -2.638621987550138E-01   -2.789452161063980E-01   -2.790903012903856E-01   -2.790754161732424E-01   -2.789910969815367E-01
   1.884955592153876E+00   -3.090169943749476E-01   -3.239040977925826E-01   -2.940282334577822E-01   -3.089661656251824E-01   -3.091259927447316E-01   -3.091112508091683E-01   -3.090169843424383E-01
   1.916371518689774E+00   -3.387379202452915E-01   -3.534603078882812E-01   -3.239040977925826E-01   -3.386822028404319E-01   -3.388566141654837E-01   -3.388420299599846E-01   -3.387379092478666E-01
   1.947787445225672E+00   -3.681245526846780E-01   -3.826676953338692E-01   -3.534603078882812E-01   -3.680640016110752E-01   -3.682528250187038E-01   -3.682384129361287E-01   -3.681245407331889E-01
   1.979203371761570E+00   -3.971478906347807E-01   -4.114974359642001E-01   -3.826676953338692E-01   -3.970825656490347E-01   -3.972856147933453E-01   -3.972713890566614E-01   -3.971478777410239E-01
   2.010619298297468E+00   -4.257792915650727E-01   -4.399210783059130E-01   -4.114974359642001E-01   -4.257092571350566E-01   -4.259263316310345E-01   -4.259123062793673E-01   -4.257792777417702E-01
   2.042035224833366E+00   -4.539904997395467E-01   -4.679105716556595E-01   -4.399210783059130E-01   -4.539158249807863E-01   -4.541467106021339E-01   -4.541328994767660E-01   -4.539904850003402E-01
   2.073451151369264E+00   -4.817536741017154E-01   -4.954382937627072E-01   -4.679105716556595E-01   -4.816744327091833E-01   -4.819189015996556E-01   -4.819053183305291E-01   -4.817536584611539E-01
   2.104867077905161E+00   -5.090414157503713E-01   -5.224770780888035E-01   -4.954382937627072E-01   -5.089576859257553E-01   -5.092154968240764E-01   -5.092021548162275E-01   -5.090413992238867E-01
   2.136283004441060E+00   -5.358267949789969E-01   -5.490002406182505E-01   -5.224770780888035E-01   -5.357386593535269E-01   -5.360095578314725E-01   -5.359964702518463E-01   -5.358267775829044E-01
   2.167698930976957E+00   -5.620833778521307E-01   -5.749816061918026E-01   -5.490002406182505E-01   -5.619909234050265E-01   -5.622746421184914E-01   -5.622618218829704E-01   -5.620833596035958E-01
   2.199114857512855E+00   -5.877852522924730E-01   -6.003955343384181E-01   -5.749816061918026E-01   -5.876885702651103E-01   -5.879848292179864E-01   -5.879722889785752E-01   -5.877852332095002E-01
   2.230530784048753E+00   -6.129070536529766E-01   -6.252169445792742E-01   -6.003955343384181E-01   -6.128062394588462E-01   -6.131147462793158E-01   -6.131024984117205E-01   -6.129070337544035E-01
   2.261946710584651E+00   -6.374239897486897E-01   -6.494213411791839E-01   -6.252169445792742E-01   -6.373191428792291E-01   -6.376395931083032E-01   -6.376276496996952E-01   -6.374239690541524E-01
   2.293362637120549E+00   -6.613118653236520E-01   -6.729848373209418E-01   -6.494213411791839E-01   -6.612030892500629E-01   -6.615351666420584E-01   -6.615235394791299E-01   -6.613118438535736E-01
   2.324778563656447E+00   -6.845471059286887E-01   -6.958841786787050E-01   -6.729848373209418E-01   -6.844345079998234E-01   -6.847778848344394E-01   -6.847665853918137E-01   -6.845470837042583E-01
   2.356194490192345E+00   -7.071067811865475E-01   -7.180967663672292E-01   -6.958841786787050E-01   -7.069904725229671E-01   -7.073448099287295E-01   -7.073338493575796E-01   -7.071067582296954E-01
